,vertices,k_level_degree_node_1,k_level_degree_node_2,no_of_triangles_node_1,no_of_triangles_node_2,clique_number_node_1,clique_number_node_2,coreness_node_1,coreness_node_2,betweenness_node_1,betweenness_node_2,closeness_node_1,closeness_node_2,harmonic_node_1,harmonic_node_2,eigenvector_node_1,eigenvector_node_2,decay_node_1,decay_node_2,pagerank_node_1,pagerank_node_2,loc_clust_coef_node_1,loc_clust_coef_node_2,glob_clust_coef_node_1,glob_clust_coef_node_2,shannon_node_1,shannon_node_2,h_index_node_1,h_index_node_2,nbd_density_node_1,nbd_density_node_2,RWR_node_1,RWR_node_2,local_random_walk_node_1,local_random_walk_node_2,are_connected,common_triangles,common_neighbors,jaccard_index,sorenson_dice,hub_promoted,hub_depressed,leicht_holme_newman,resource_allocation,adamic_adar,pref_attachment,overlap_coeff,nbd_overlap,edge_connectivity,avg_commute_time,cosine_L+,L+,matrix_forest_index
173,"(5, 24)",4,3,2,1,3,3,2,2,0.5,2.0,0.8,1.0,0.875,1.0,0.8406653218024888,1.0,2.5,2.5,0.2124087591240876,0.3667358671351006,0.6666666666666666,0.3333333333333333,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.2022836140869774,0.029111154678370145,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,4,0.0117177841865496,-0.18355913518684827,-0.08483552180492983,0.005790112239051264
174,"(5, 25)",4,3,2,0,3,3,2,2,0.5,0.0,0.8,0.6,0.875,0.6666666666666666,0.8406653218024883,0.46081112718911094,2.5,2.5,0.2124087591240876,0.1414084956882785,0.6666666666666666,0.0,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.2002794874276951,0.029111154678370145,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,4,0.011714679557399342,-0.1897606206379019,-0.08727200349827477,0.005513673067895356
175,"(5, 26)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024885,0.9999999999999997,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.17990499128576895,0.029111154678370145,0.015044038082725551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010258379136304702,-0.18532597605891574,-0.09692003745514119,0.004086639991734508
176,"(5, 27)",4,4,2,0,3,3,2,2,0.5,0.0,0.8,0.5714285714285714,0.875,0.625,0.840665321802489,0.42681725548354615,2.5,3.0,0.2124087591240876,0.11205424409844297,0.6666666666666666,0.0,0.6428571428571429,0.375,1.0,1.0,3,3,0.7,0.5,0.229202310780782,0.189371306343247,0.029111154678370145,0.025639767482847988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,5,0.013991008808108725,-0.20750036708792513,-0.07745685832557521,0.006594886585691388
177,"(5, 28)",4,3,2,0,3,3,2,2,0.5,0.0,0.8,0.6,0.875,0.6666666666666666,0.8406653218024887,0.46081112718911077,2.5,2.5,0.2124087591240876,0.1414084956882785,0.6666666666666666,0.0,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.17463116736553083,0.029111154678370145,0.01957345946382851,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,4,0.013475597737884664,-0.16226457872098313,-0.06605168842782475,0.008255879815528116
178,"(5, 29)",4,4,2,3,3,4,2,3,0.5,0.0,0.8,0.8,0.875,0.875,0.8406653218024889,0.8608058531117032,2.5,3.0,0.2124087591240876,0.18740943487361136,0.6666666666666666,1.0,0.6428571428571429,0.7894736842105263,1.0,1.0,3,3,0.7,0.8,0.229202310780782,0.19802855242404827,0.029111154678370145,0.026288537695114873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,7,0.013186989819830994,-0.2333278913580537,-0.09108157724500358,0.004744485907921625
179,"(5, 30)",4,4,2,0,3,4,2,3,0.5,0.0,0.8,0.5714285714285714,0.875,0.625,0.8406653218024889,0.32403039922326904,2.5,3.0,0.2124087591240876,0.09036187746327481,0.6666666666666666,0.0,0.6428571428571429,0.8,1.0,1.0,3,4,0.7,0.7,0.229202310780782,0.17961079871686048,0.029111154678370145,0.024590155248580117,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,7,0.01508865608801482,-0.16572004236934706,-0.05881525981080397,0.00920327586938197
180,"(5, 31)",4,6,2,0,3,3,2,2,0.5,0.0,0.8,0.5454545454545454,0.875,0.5833333333333333,0.8406653218024887,0.3256900968625549,2.5,3.5,0.2124087591240876,0.06633646345585595,0.6666666666666666,0.0,0.6428571428571429,0.4090909090909091,1.0,1.0,3,3,0.7,0.4285714285714286,0.229202310780782,0.2032003065530631,0.029111154678370145,0.0371580870691453,0,0,1,0.09090909090909091,0.16666666666666666,0.25,0.16666666666666666,0.041666666666666664,0.0625,0.36067376022224085,24,0.25,0.1111111111111111,7,0.01627808312741823,-0.19456335527318103,-0.06036593888505772,0.011051889302618549
181,"(5, 32)",4,12,2,1,3,4,2,3,0.5,0.0,0.8,0.5454545454545454,0.875,0.5833333333333333,0.8406653218024885,0.2834400153187745,2.5,7.0,0.2124087591240876,0.04444191880616045,0.6666666666666666,1.0,0.6428571428571429,0.3146853146853147,1.0,1.0,3,5,0.7,0.32051282051282054,0.229202310780782,0.24486605346668006,0.029111154678370145,0.0716932260057545,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,7,0.01738437355206566,-0.3219316661987135,-0.07744498876064045,0.00690766475067983
182,"(5, 33)",4,17,2,3,3,4,2,3,0.5,0.0,0.8,0.5483870967741935,0.875,0.5882352941176471,0.8406653218024889,0.3861110988338704,2.5,9.5,0.2124087591240876,0.04613850953818,0.6666666666666666,1.0,0.6428571428571429,0.2318181818181818,1.0,1.0,3,5,0.7,0.2091503267973856,0.229202310780782,0.26763790586726305,0.029111154678370145,0.1009191823326258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,7,0.018516082081210555,-0.3619203046018533,-0.07334673295939619,0.00751543406728211
183,"(6, 7)",4,4,2,6,3,5,2,4,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024888,0.9999999999999997,2.5,2.5,0.2124087591240876,0.2,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,4,0.7,1.0,0.229202310780782,0.18363266443077278,0.029111154678370138,0.024490497035282385,0,0,1,0.1111111111111111,0.2,0.25,0.25,0.0625,0.0625,0.36067376022224085,16,0.25,0.14285714285714285,7,0.016839870486027284,-0.017577973774038677,-0.006421208471506889,0.018960336380100622
184,"(6, 8)",4,5,2,1,3,4,2,3,0.5,0.0,0.8,0.625,0.875,0.7000000000000001,0.8406653218024883,0.47251636007872166,2.5,3.0,0.2124087591240876,0.10973438797380142,0.6666666666666666,1.0,0.6428571428571429,0.6923076923076923,1.0,1.0,3,4,0.7,0.6666666666666667,0.229202310780782,0.1824831111392692,0.029111154678370138,0.029766056081016963,0,0,1,0.1,0.18181818181818182,0.25,0.2,0.05,0.0625,0.36067376022224085,20,0.2,0.125,7,0.016863251551682574,-0.1384180845464247,-0.0435764616246518,0.013577171959574934
185,"(6, 9)",4,2,2,0,3,2,2,1,0.5,0.0,0.8,0.6666666666666666,0.875,0.75,0.8406653218024887,0.7071067811865475,2.5,2.0,0.2124087591240876,0.25675675675675674,0.6666666666666666,0.0,0.6428571428571429,0.0,1.0,1.0,3,2,0.7,0.6666666666666666,0.229202310780782,0.16684982397327497,0.029111154678370138,0.014309397129032916,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,2,0.011483719297025522,-0.14113597772853886,-0.06889456319920814,0.007323876653164597
186,"(6, 10)",4,3,2,2,3,3,2,2,0.5,0.5,0.8,1.0,0.875,1.0,0.8406653218024891,1.0,2.5,2.0,0.2124087591240876,0.2952127659574468,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.75,1.0,1.0,3,3,0.7,0.8333333333333334,0.229202310780782,0.2014308655389636,0.029111154678370138,0.021977952364589538,0,0,3,0.5,0.6666666666666666,1.0,0.75,0.25,0.6458333333333333,1.9922605072935597,12,1.0,0.75,5,0.020585048754062845,0.3427357022176979,0.16220421854938874,0.05920106496049255
187,"(6, 11)",4,1,2,0,3,2,2,1,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024887,1.0,2.5,1.0,0.2124087591240876,0.49999999999999994,0.6666666666666666,0.0,0.6428571428571429,0.0,1.0,1.0,3,1,0.7,1.0,0.229202310780782,0.16202843301717137,0.029111154678370138,0.009564745492135509,0,0,1,0.16666666666666666,0.2857142857142857,1.0,0.25,0.25,0.0625,0.36067376022224085,4,1.0,0.25,1,0.008911819887429647,0.038935502891611094,0.026755302140719694,0.02169023058894659
188,"(6, 12)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024888,1.0,2.5,1.5,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.17398697583020334,0.029111154678370138,0.014644892011877124,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.0625,0.36067376022224085,8,0.5,0.2,3,0.01280615545954104,0.020500556785724062,0.01041344301987841,0.020776459146306363
189,"(6, 13)",4,5,2,6,3,5,2,4,0.5,0.0,0.8,0.8333333333333334,0.875,0.9,0.8406653218024889,0.9511361038801442,2.5,3.0,0.2124087591240876,0.17661043812974073,0.6666666666666666,1.0,0.6428571428571429,0.8823529411764706,1.0,1.0,3,5,0.7,0.7333333333333333,0.229202310780782,0.1833543770850948,0.029111154678370138,0.029536456151913672,0,0,1,0.1,0.18181818181818182,0.25,0.2,0.05,0.0625,0.36067376022224085,20,0.2,0.125,7,0.017871360620160478,-0.06225123170169821,-0.01980631336908448,0.017052852661297527
190,"(6, 14)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024887,0.9999999999999996,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.1684877994002986,0.029111154678370138,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481078,-0.18105646410000711,-0.09010174321295965,0.0048076996059872555
191,"(6, 15)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024888,0.9999999999999998,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.1684877994002986,0.029111154678370138,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481078,-0.18105646410000684,-0.09010174321295952,0.004807699605987287
192,"(6, 16)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024888,0.9999999999999998,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.20955455761078315,0.029111154678370138,0.016784005444189665,1,1,3,0.6,0.75,0.5,0.25,0.125,0.25,0.7213475204444817,8,0.25,1.0,2,0.02118171683389073,0.5487690054390609,0.33557883155248486,0.12396458108974628
193,"(6, 17)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024883,1.0,2.5,1.5,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.17022844065511863,0.029111154678370138,0.014558677209021497,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.0625,0.36067376022224085,8,0.5,0.2,3,0.01299118292023207,0.015304930079902345,0.007637105474037108,0.020465523249088447
194,"(6, 18)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024885,0.9999999999999998,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.1684877994002986,0.029111154678370138,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481078,-0.18105646410000706,-0.0901017432129596,0.00480769960598727
195,"(6, 19)",4,3,2,1,3,3,2,2,0.5,0.0,0.8,0.75,0.875,0.8333333333333333,0.840665321802489,0.8546376797184615,2.5,2.0,0.2124087591240876,0.24592781858831045,0.6666666666666666,1.0,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.17045988174968588,0.029111154678370138,0.019604636325652788,0,0,1,0.125,0.2222222222222222,0.3333333333333333,0.25,0.08333333333333333,0.0625,0.36067376022224085,12,0.3333333333333333,0.16666666666666666,4,0.015266980183661169,-0.04879370196268737,-0.01935750733710728,0.017228000953636892
196,"(6, 20)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024891,1.0,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.1684877994002986,0.029111154678370138,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481078,-0.18105646410000703,-0.0901017432129596,0.004807699605987304
197,"(6, 21)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024884,0.9999999999999998,2.5,1.5,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.17022844065511863,0.029111154678370138,0.014558677209021497,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.0625,0.36067376022224085,8,0.5,0.2,3,0.01299118292023207,0.015304930079902405,0.0076371054740371385,0.02046552324908843
198,"(6, 22)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024889,1.0,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.1684877994002986,0.029111154678370138,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481077,-0.1810564641000071,-0.09010174321295963,0.004807699605987337
199,"(6, 23)",4,5,2,4,3,4,2,3,0.5,5.0,0.8,1.0,0.875,1.0,0.8406653218024889,1.0,2.5,3.5,0.2124087591240876,0.2728956222252333,0.6666666666666666,0.4,0.6428571428571429,0.6521739130434783,1.0,1.0,3,4,0.7,0.6,0.229202310780782,0.20020911437206565,0.029111154678370138,0.03152251477667804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,7,0.01428658504783349,-0.24983892569682367,-0.08720278509895439,0.005212690729911784
200,"(6, 24)",4,3,2,1,3,3,2,2,0.5,2.0,0.8,1.0,0.875,1.0,0.8406653218024883,1.0,2.5,2.5,0.2124087591240876,0.3667358671351006,0.6666666666666666,0.3333333333333333,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.2022836140869774,0.029111154678370138,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,4,0.0117177841865496,-0.18355913518684816,-0.08483552180492977,0.005790112239051292
201,"(6, 25)",4,3,2,0,3,3,2,2,0.5,0.0,0.8,0.6,0.875,0.6666666666666666,0.8406653218024888,0.4608111271891109,2.5,2.5,0.2124087591240876,0.1414084956882785,0.6666666666666666,0.0,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.2002794874276951,0.029111154678370138,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,4,0.011714679557399342,-0.18976062063790175,-0.08727200349827471,0.00551367306789536
202,"(6, 26)",4,2,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024882,0.9999999999999998,2.5,2.0,0.2124087591240876,0.3333333333333333,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,3,2,0.7,1.0,0.229202310780782,0.17990499128576895,0.029111154678370138,0.015044038082725551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010258379136304702,-0.1853259760589157,-0.09692003745514118,0.00408663999173456
203,"(6, 27)",4,4,2,0,3,3,2,2,0.5,0.0,0.8,0.5714285714285714,0.875,0.625,0.8406653218024887,0.4268172554835455,2.5,3.0,0.2124087591240876,0.11205424409844297,0.6666666666666666,0.0,0.6428571428571429,0.375,1.0,1.0,3,3,0.7,0.5,0.229202310780782,0.189371306343247,0.029111154678370138,0.025639767482847988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,5,0.013991008808108725,-0.20750036708792502,-0.07745685832557518,0.006594886585691443
204,"(6, 28)",4,3,2,0,3,3,2,2,0.5,0.0,0.8,0.6,0.875,0.6666666666666666,0.8406653218024887,0.4608111271891111,2.5,2.5,0.2124087591240876,0.1414084956882785,0.6666666666666666,0.0,0.6428571428571429,0.6,1.0,1.0,3,3,0.7,0.6666666666666666,0.229202310780782,0.17463116736553083,0.029111154678370138,0.01957345946382851,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,4,0.013475597737884664,-0.16226457872098304,-0.0660516884278247,0.008255879815528179
205,"(6, 29)",4,4,2,3,3,4,2,3,0.5,0.0,0.8,0.8,0.875,0.875,0.8406653218024884,0.8608058531117034,2.5,3.0,0.2124087591240876,0.18740943487361136,0.6666666666666666,1.0,0.6428571428571429,0.7894736842105263,1.0,1.0,3,3,0.7,0.8,0.229202310780782,0.19802855242404827,0.029111154678370138,0.026288537695114873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,7,0.013186989819830994,-0.23332789135805374,-0.0910815772450036,0.00474448590792169
206,"(6, 30)",4,4,2,0,3,4,2,3,0.5,0.0,0.8,0.5714285714285714,0.875,0.625,0.8406653218024883,0.3240303992232691,2.5,3.0,0.2124087591240876,0.09036187746327481,0.6666666666666666,0.0,0.6428571428571429,0.8,1.0,1.0,3,4,0.7,0.7,0.229202310780782,0.17961079871686048,0.029111154678370138,0.024590155248580117,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,7,0.015088656088014818,-0.1657200423693471,-0.05881525981080398,0.009203275869381997
207,"(6, 31)",4,6,2,0,3,3,2,2,0.5,0.0,0.8,0.5454545454545454,0.875,0.5833333333333333,0.840665321802489,0.32569009686255523,2.5,3.5,0.2124087591240876,0.06633646345585595,0.6666666666666666,0.0,0.6428571428571429,0.4090909090909091,1.0,1.0,3,3,0.7,0.4285714285714286,0.229202310780782,0.2032003065530631,0.029111154678370138,0.0371580870691453,0,0,1,0.09090909090909091,0.16666666666666666,0.25,0.16666666666666666,0.041666666666666664,0.0625,0.36067376022224085,24,0.25,0.1111111111111111,7,0.016278083127418227,-0.1945633552731809,-0.06036593888505768,0.011051889302618545
208,"(6, 32)",4,12,2,1,3,4,2,3,0.5,0.0,0.8,0.5454545454545454,0.875,0.5833333333333333,0.8406653218024885,0.2834400153187745,2.5,7.0,0.2124087591240876,0.04444191880616045,0.6666666666666666,1.0,0.6428571428571429,0.3146853146853147,1.0,1.0,3,5,0.7,0.32051282051282054,0.229202310780782,0.24486605346668006,0.029111154678370138,0.0716932260057545,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,7,0.017384373552065655,-0.32193166619871355,-0.07744498876064046,0.0069076647506798716
209,"(6, 33)",4,17,2,3,3,4,2,3,0.5,0.0,0.8,0.5483870967741935,0.875,0.5882352941176471,0.8406653218024888,0.38611109883387035,2.5,9.5,0.2124087591240876,0.04613850953818,0.6666666666666666,1.0,0.6428571428571429,0.2318181818181818,1.0,1.0,3,5,0.7,0.2091503267973856,0.229202310780782,0.26763790586726305,0.029111154678370138,0.1009191823326258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,7,0.018516082081210555,-0.3619203046018533,-0.07334673295939619,0.007515434067282152
210,"(7, 8)",4,5,6,1,5,4,4,3,0.0,0.0,1.0,0.625,1.0,0.7000000000000001,0.9999999999999998,0.4725163600787215,2.5,3.0,0.2,0.10973438797380142,1.0,1.0,1.0,0.6923076923076923,1.0,1.0,4,4,1.0,0.6666666666666667,0.18363266443077278,0.1824831111392692,0.024490497035282385,0.029766056081016963,0,0,2,0.2222222222222222,0.36363636363636365,0.5,0.4,0.1,0.1625,0.7949682421254927,20,0.5,0.2857142857142857,10,0.024583368431828373,-0.02182694393170228,-0.005510182668791333,0.024438802313923775
211,"(7, 9)",4,2,6,0,5,2,4,1,0.0,0.0,1.0,0.6666666666666666,1.0,0.75,1.0,0.7071067811865476,2.5,2.0,0.2,0.25675675675675674,1.0,0.0,1.0,0.0,1.0,1.0,4,2,1.0,0.6666666666666666,0.18363266443077278,0.16684982397327497,0.024490497035282385,0.014309397129032916,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.1,0.43429448190325176,8,0.25,0.2,2,0.015330958105200434,-0.025866971221110303,-0.010125272739746576,0.021947408935102015
212,"(7, 10)",4,3,6,2,5,3,4,2,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,0.2,0.2952127659574468,1.0,0.6666666666666666,1.0,0.75,1.0,1.0,4,3,1.0,0.8333333333333334,0.18363266443077278,0.2014308655389636,0.024490497035282385,0.021977952364589538,0,0,1,0.125,0.2222222222222222,0.3333333333333333,0.25,0.08333333333333333,0.0625,0.36067376022224085,12,0.25,0.16666666666666666,5,0.016277230909445013,-0.004003242048266227,-0.0015192476871943395,0.02054036441177565
213,"(7, 11)",4,1,6,0,5,2,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,2.5,1.0,0.2,0.49999999999999994,1.0,0.0,1.0,0.0,1.0,1.0,4,1,1.0,1.0,0.18363266443077278,0.16202843301717137,0.024490497035282385,0.009564745492135509,0,0,1,0.16666666666666666,0.2857142857142857,1.0,0.25,0.25,0.0625,0.36067376022224085,4,1.0,0.25,1,0.009692519062138616,0.006138851924639573,0.0033827130971195098,0.021330378427613046
214,"(7, 12)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,2.5,1.5,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.17398697583020334,0.024490497035282385,0.014644892011877124,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.22916666666666666,0.9187843867734881,8,0.5,0.5,3,0.016441381034159153,0.09765849852612923,0.03977889062557771,0.03640230887085017
215,"(7, 13)",4,5,6,6,5,5,4,4,0.0,0.0,1.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801446,2.5,3.0,0.2,0.17661043812974073,1.0,1.0,1.0,0.8823529411764706,1.0,1.0,4,5,1.0,0.7333333333333333,0.18363266443077278,0.1833543770850948,0.024490497035282385,0.029536456151913672,0,0,4,0.5714285714285714,0.7272727272727273,1.0,0.8,0.2,0.44027777777777777,1.8081984819901584,20,1.0,0.8,10,0.0280205689722849,0.11289402444908592,0.0288031899200767,0.03845598930989497
216,"(7, 14)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.1684877994002986,0.024490497035282385,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.01387078903380514,-0.10991165060190171,-0.04386082784502172,0.01062447200919043
217,"(7, 15)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,2.5,2.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.1684877994002986,0.024490497035282385,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.013870789033805135,-0.10991165060190168,-0.04386082784502171,0.010624472009190415
218,"(7, 16)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,2.5,2.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.20955455761078315,0.024490497035282385,0.016784005444189665,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.011089873609816735,-0.04308447253297468,-0.0211270908244493,0.012640224253400537
219,"(7, 17)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999996,2.5,1.5,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.17022844065511863,0.024490497035282385,0.014558677209021497,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.1736111111111111,0.8157933735356595,8,1.0,0.5,3,0.016418915577788237,0.07332401458628995,0.029339831109978988,0.0327825130989133
220,"(7, 18)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999997,0.9999999999999998,2.5,2.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.1684877994002986,0.024490497035282385,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.013870789033805144,-0.10991165060190168,-0.043860827845021697,0.01062447200919041
221,"(7, 19)",4,3,6,1,5,3,4,2,0.0,0.0,1.0,0.75,1.0,0.8333333333333333,0.9999999999999998,0.8546376797184609,2.5,2.0,0.2,0.24592781858831045,1.0,1.0,1.0,0.6,1.0,1.0,4,3,1.0,0.6666666666666666,0.18363266443077278,0.17045988174968588,0.024490497035282385,0.019604636325652788,0,0,2,0.2857142857142857,0.4444444444444444,0.6666666666666666,0.5,0.16666666666666666,0.1736111111111111,0.8157933735356595,12,0.5,0.4,4,0.02075301759884405,0.03246183756705683,0.010326964864754606,0.028622731314475663
222,"(7, 20)",4,2,6,1,5,3,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,2.5,2.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,4,2,1.0,1.0,0.18363266443077278,0.1684877994002986,0.024490497035282385,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.01387078903380514,-0.10991165060190174,-0.043860827845021724,0.010624472009190417
